onset	duration	trial_type	response_time	stim_file
8.4000	1.9500	NonSeq-3	1.0713	fractals_experiment/greys/j4029.jpeg
10.7500	1.9500	Seq-3-4-ToA-OS	1.1234	tools/faucet/031a.jpg
13.1000	1.9500	Seq-4-2-OS	0.6441	fractals_experiment/purples/j4110.jpeg
15.4500	1.9500	Seq-3-3-OS	0.6421	fractals_experiment/pinks/j2137.jpeg
17.8000	1.9500	Seq-2-2-OS	0.6157	fractals_experiment/blues/j5130.jpeg
20.1500	1.9500	NonSeq-6	0.8204	fractals_experiment/yellows/j4081.jpeg
22.5000	1.9500	Seq-4-1-OS	1.0668	fractals_experiment/cyans/j6127.jpeg
24.8500	1.9500	Seq-4-3-OS	0.5678	fractals_experiment/browns/j5075.jpeg
27.2000	1.9500	Seq-1-4-AnA-OS	0.8699	animals/fox/024a.jpg
29.5500	1.9500	NonSeq-5	0.5664	fractals_experiment/blues/j10051.jpeg
31.9000	1.9500	Seq-2-1-OS	0.9912	fractals_experiment/pinks/j7144.jpeg
34.2500	1.9500	Seq-3-2-OS	0.6360	fractals_experiment/greys/j8118.jpeg
36.6000	1.9500	Seq-3-1-OS	0.5528	fractals_experiment/reds/j5085.jpeg
38.9500	1.9500	NonSeq-1	0.5546	fractals_experiment/browns/j10032.jpeg
41.3000	1.9500	Seq-2-4-AnB-OS	0.5336	animals/crab/133b.jpg
43.6500	1.9500	Seq-1-1-OS	0.6093	fractals_experiment/yellows/j5118.jpeg
46.0000	1.9500	NonSeq-2	0.6211	fractals_experiment/purples/j4125.jpeg
48.3500	1.9500	NonSeq-4	0.5401	fractals_experiment/greens/j2082.jpeg
50.7000	1.9500	Seq-4-4-ToB-OS	0.7817	tools/megaphone/059b.jpg
53.0500	1.9500	Seq-1-3-OS	0.5859	fractals_experiment/reds/j8091.jpeg
55.4000	1.9500	NonSeq-ToA	0.7029	tools/hairdrier/072a.jpg
57.7500	1.9500	NonSeq-AnA	0.9584	animals/frog/1.59_frog1.jpg
60.1000	1.9500	Seq-1-2-OS	1.3324	fractals_experiment/cyans/j8009.jpeg
62.4500	1.9500	Seq-2-3-OS	1.2452	fractals_experiment/greens/j6092.jpeg
64.8000	1.9500	NonSeq-5	0.8092	fractals_experiment/blues/j10051.jpeg
67.1500	1.9500	NonSeq-1	0.5191	fractals_experiment/browns/j10032.jpeg
69.5000	1.9500	Seq-1-2-OS	0.6550	fractals_experiment/cyans/j8009.jpeg
71.8500	1.9500	NonSeq-AnB	1.1224	animals/frog/117a.jpg
74.2000	1.9500	Seq-2-1-OS	0.5575	fractals_experiment/pinks/j7144.jpeg
76.5500	1.9500	Seq-1-1-OS	0.6366	fractals_experiment/yellows/j5118.jpeg
78.9000	1.9500	Seq-2-4-AnA-OS	0.7693	animals/crab/1.28_crab2.jpg
81.2500	1.9500	Seq-4-3-OS	0.5565	fractals_experiment/browns/j5075.jpeg
83.6000	1.9500	Seq-3-1-OS	0.5635	fractals_experiment/reds/j5085.jpeg
85.9500	1.9500	NonSeq-4	0.8184	fractals_experiment/greens/j2082.jpeg
88.3000	1.9500	Seq-1-4-AnB-OS	0.6461	animals/fox/024b.jpg
90.6500	1.9500	NonSeq-3	0.6376	fractals_experiment/greys/j4029.jpeg
93.0000	1.9500	NonSeq-6	0.5404	fractals_experiment/yellows/j4081.jpeg
95.3500	1.9500	Seq-3-4-ToB-OS	0.6029	tools/faucet/031b.jpg
97.7000	1.9500	Seq-2-3-OS	0.9062	fractals_experiment/greens/j6092.jpeg
100.0500	1.9500	Seq-1-3-OS	0.7208	fractals_experiment/reds/j8091.jpeg
