onset	duration	trial_type	response_time	stim_file
8.940472	4	trained_inseq	1.092	fractals_experiment/cyans/j8009.jpeg
24.8094	12	trained_nonseq	1.049	fractals_experiment/browns/j10032.jpeg
41.37533	8	novel	1.708	fractals_experiment/purples/j2088.jpeg
53.7416	12	novel	2.104	fractals_experiment/blues/j4016.jpeg
71.22044	12	trained_inseq	2.108	fractals_experiment/cyans/j6127.jpeg
94.68903	8	trained_inseq	1.492	fractals_experiment/reds/j8091.jpeg
114.8554	8	novel	2.008	fractals_experiment/purples/j4042.jpeg
127.3214	12	trained_nonseq	1.404	fractals_experiment/greens/j2082.jpeg
144.1696	8	trained_inseq	1.213	fractals_experiment/reds/j5085.jpeg
156.3189	12	trained_inseq	1.452	fractals_experiment/purples/j4110.jpeg
172.5848	4	trained_inseq	1.676	fractals_experiment/browns/j5075.jpeg
188.0341	12	novel	1.261	fractals_experiment/browns/j10048.jpeg
208.3832	8	trained_nonseq	0.986	fractals_experiment/yellows/j4081.jpeg
222.7328	4	trained_inseq	1.48	fractals_experiment/pinks/j7144.jpeg
231.7983	8	trained_inseq	1.299	fractals_experiment/pinks/j2137.jpeg
245.3477	12	trained_inseq	1.972	fractals_experiment/yellows/j5118.jpeg
264.3965	8	trained_inseq	1.827	fractals_experiment/blues/j5130.jpeg
278.5467	4	trained_nonseq	0.883	fractals_experiment/purples/j4125.jpeg
286.7959	4	novel	1.233	fractals_experiment/greens/j5067.jpeg
296.1456	12	trained_inseq	1.503	fractals_experiment/greys/j8118.jpeg
319.9936	8	trained_nonseq	1.963	fractals_experiment/greys/j4029.jpeg
339.5425	4	novel	1.428	fractals_experiment/greens/j7003.jpeg
349.7096	4	trained_nonseq	1.512	fractals_experiment/blues/j10051.jpeg
359.1589	4	trained_inseq	1.571	fractals_experiment/greens/j6092.jpeg
