onset	duration	trial_type	response_time	stim_file
6.008711	8	trained_inseq	1.533	fractals_experiment/greys/j10148.jpeg
23.19064	4	trained_inseq	1.265	fractals_experiment/cyans/j7082.jpeg
34.95695	8	trained_nonseq	2.31	fractals_experiment/purples/j3094.jpeg
51.83943	8	trained_nonseq	1.708	fractals_experiment/pinks/j8014.jpeg
66.02208	8	novel	2.27	fractals_experiment/greens/j3156.jpeg
78.50489	4	trained_nonseq	1.68	fractals_experiment/browns/j10004.jpeg
87.38763	8	trained_inseq	1.469	fractals_experiment/blues/j1004.jpeg
99.55378	4	trained_inseq	1.558	fractals_experiment/cyans/j2132.jpeg
110.1365	4	novel	2.104	fractals_experiment/blues/j10058.jpeg
125.4018	8	trained_inseq	1.438	fractals_experiment/pinks/j2154.jpeg
142.385	8	novel	1.376	fractals_experiment/purples/j9130.jpeg
161.1673	4	trained_nonseq	1.416	fractals_experiment/reds/j2059.jpeg
170.5498	12	novel	2.024	fractals_experiment/greens/j9032.jpeg
191.5318	12	novel	2.451	fractals_experiment/greens/j2097.jpeg
209.4138	12	trained_inseq	1.072	fractals_experiment/reds/j2003.jpeg
228.4967	12	trained_inseq	1.02	fractals_experiment/blues/j2153.jpeg
253.462	8	trained_inseq	1.451	fractals_experiment/greens/j6098.jpeg
265.5449	4	trained_inseq	1.715	fractals_experiment/browns/j9039.jpeg
277.2277	12	trained_nonseq	1.633	fractals_experiment/greys/j2106.jpeg
295.7099	12	trained_inseq	1.547	fractals_experiment/yellows/j10075.jpeg
314.6918	12	trained_nonseq	1.43	fractals_experiment/greens/j2093.jpeg
333.4738	4	novel	0.91	fractals_experiment/browns/j1120.jpeg
342.4575	12	trained_inseq	1.349	fractals_experiment/purples/j7095.jpeg
359.4398	4	trained_inseq	1.799	fractals_experiment/yellows/j9081.jpeg
