onset	duration	trial_type	response_time	stim_file
8.4000	1.9500	NonSeq-3	0.9672	fractals_experiment/pinks/j8014.jpeg
10.7500	1.9500	NonSeq-1	1.0780	fractals_experiment/greens/j2093.jpeg
13.1000	1.9500	NonSeq-4	1.4307	fractals_experiment/greys/j2106.jpeg
15.4500	1.9500	Seq-3-3-OS	0.6995	fractals_experiment/browns/j9039.jpeg
17.8000	1.9500	NonSeq-6	0.7183	fractals_experiment/purples/j3094.jpeg
20.1500	1.9500	Seq-4-4-ToB-OS	0.6998	tools/whisk/whisk.jpg
22.5000	1.9500	Seq-1-4-AnA-OS	1.2323	animals/elephant/038a.jpg
24.8500	1.9500	NonSeq-ToA	1.7645	tools/tongs/tongs02a.jpg
27.2000	1.9500	Seq-2-3-OS	1.2196	fractals_experiment/cyans/j2132.jpeg
29.5500	1.9500	Seq-1-2-OS	0.9655	fractals_experiment/greens/j6098.jpeg
31.9000	1.9500	Seq-3-1-OS	0.9776	fractals_experiment/yellows/j10075.jpeg
34.2500	1.9500	Seq-1-3-OS	1.1116	fractals_experiment/blues/j1004.jpeg
36.6000	1.9500	NonSeq-5	0.8123	fractals_experiment/reds/j2059.jpeg
38.9500	1.9500	Seq-3-2-OS	1.8077	fractals_experiment/pinks/j2154.jpeg
41.3000	1.9500	Seq-4-1-OS	0.7605	fractals_experiment/blues/j2153.jpeg
43.6500	1.9500	Seq-4-2-OS	1.1529	fractals_experiment/purples/j7095.jpeg
46.0000	1.9500	Seq-3-4-ToA-OS	1.5486	tools/teakettle/102a.jpg
48.3500	1.9500	Seq-2-4-AnB-OS	1.3163	animals/rhino/Match_0382.jpg
50.7000	1.9500	Seq-1-1-OS	0.9474	fractals_experiment/cyans/j7082.jpeg
53.0500	1.9500	NonSeq-2	1.8497	fractals_experiment/browns/j10004.jpeg
55.4000	1.9500	NonSeq-AnA	0.6660	animals/cat/Object_0002.jpg
57.7500	1.9500	Seq-2-2-OS	2.0111	fractals_experiment/yellows/j9081.jpeg
60.1000	1.9500	Seq-4-3-OS	1.5782	fractals_experiment/reds/j2003.jpeg
62.4500	1.9500	Seq-2-1-OS	1.3264	fractals_experiment/greys/j10148.jpeg
64.8000	1.9500	NonSeq-6	0.7141	fractals_experiment/purples/j3094.jpeg
67.1500	1.9500	Seq-4-3-OS	1.5000	fractals_experiment/reds/j2003.jpeg
69.5000	1.9500	NonSeq-5	0.6955	fractals_experiment/reds/j2059.jpeg
71.8500	1.9500	Seq-4-2-OS	1.1085	fractals_experiment/purples/j7095.jpeg
74.2000	1.9500	Seq-1-2-OS	0.7905	fractals_experiment/greens/j6098.jpeg
76.5500	1.9500	NonSeq-4	1.7525	fractals_experiment/greys/j2106.jpeg
78.9000	1.9500	Seq-3-4-ToB-OS	1.2568	tools/teakettle/102b.jpg
81.2500	1.9500	Seq-4-1-OS	0.7545	fractals_experiment/blues/j2153.jpeg
83.6000	1.9500	Seq-2-2-OS	0.8193	fractals_experiment/yellows/j9081.jpeg
85.9500	1.9500	Seq-1-4-AnB-OS	1.2918	animals/elephant/1.07_elephant-asian.jpg
88.3000	1.9500	NonSeq-3	1.1315	fractals_experiment/pinks/j8014.jpeg
90.6500	1.9500	NonSeq-1	0.9257	fractals_experiment/greens/j2093.jpeg
