	onset	duration	trial_type	response_time	stim_file
0	8.4	1.95	Seq-3-1-OutSeq	0.649047713726759	fractals/reds/j10153.jpeg
1	10.75	1.95	NonSeq-AnimalB	0.7384875640273094	animals/horse/horse.jpg
2	13.100000000000001	1.95	NonSeq-N7	0.651006521191448	fractals_secondround/yellows/i3034.jpeg
3	15.450000000000001	1.95	NonSeq-N9	0.720905986148864	fractals_secondround/pinks/i7021.jpeg
4	17.8	1.95	Seq-3-N3-OutSeq	0.6700665880925953	fractals_secondround/greys/i8010.jpeg
5	20.15	1.95	NonSeq-3	0.643341523129493	fractals/greens/j6137.jpeg
6	22.5	1.95	NonSeq-6	0.8852269202470779	fractals/greys/j7127.jpeg
7	24.85	1.95	NonSeq-N10	0.6077121440321207	fractals_secondround/greens/i10001.jpeg
8	27.200000000000003	1.95	Seq-3-N4-OutSeq	0.7804118641652167	fractals_secondround/pinks/i6000.jpeg
9	29.550000000000004	1.95	Seq-4-1-InSeq	0.7483863630332053	fractals/purples/j5024.jpeg
10	31.9	1.95	Seq-4-2-InSeq	0.5158340926282108	fractals/cyans/j5086.jpeg
11	34.25	1.95	Seq-4-N3-InSeq	0.7239317479543388	fractals_secondround/browns/i3002.jpeg
12	36.6	1.95	Seq-4-N4-InSeq	0.5769176343455911	fractals_secondround/blues/i9001.jpeg
13	38.95	1.95	Seq-4-3-InSeq	0.5923453839495778	fractals/greys/j5125.jpeg
14	41.3	1.95	Seq-4-4-ToolA-InSeq	0.25023432867601514	tools/wateringcan/042a.jpg
15	43.65	1.95	NonSeq-5	0.8412406612187624	fractals/purples/j1033.jpeg
16	46.0	1.95	NonSeq-2	0.6526258331723511	fractals/reds/j3112.jpeg
17	48.35	1.95	NonSeq-N8	1.4982210667803884	fractals_secondround/browns/i4028.jpeg
18	50.7	1.95	Seq-3-2-OutSeq	1.2886006431654096	fractals/blues/j5081.jpeg
19	53.05	1.95	NonSeq-ToolA	0.6202392452396452	tools/eggbeater/187a.jpg
20	55.4	1.95	Seq-1-1-InSeq	1.4048058008775115	fractals/browns/j9058.jpeg
21	57.75	1.95	Seq-1-2-InSeq	0.5624333452433348	fractals/yellows/j5099.jpeg
22	60.1	1.95	Seq-1-N3-InSeq	0.8297537229955196	fractals_secondround/cyans/i9016.jpeg
23	62.45	1.95	Seq-1-N4-InSeq	0.4753882070071995	fractals_secondround/greens/i6004.jpeg
24	64.80000000000001	1.95	Seq-1-3-InSeq	0.6733828745782375	fractals/pinks/j2031.jpeg
