onset	duration	trial_type	response_time	stim_file
8	1.5	NonSeq-2	n/a	fractals_experiment/reds/j3112.jpeg
16	1.5	Seq-1-3	n/a	fractals_experiment/pinks/j2031.jpeg
24	1.5	NonSeq-AnimalB	n/a	animals/horse/horse.jpg
32	1.5	Seq-2-1	n/a	fractals_experiment/pinks/j7028.jpeg
40	1.5	Seq-3-4-ToolB	n/a	tools/colander/097b.jpg
48	1.5	Seq-1-N4	n/a	fractals_secondround/greens/i6004.jpeg
56	1.5	NonSeq-ToolA	n/a	tools/eggbeater/187a.jpg
64	1.5	Seq-4-4-ToolB	n/a	tools/wateringcan/042b.jpg
72	1.5	Seq-3-1	n/a	fractals_experiment/reds/j10153.jpeg
80	1.5	NonSeq-N7	n/a	fractals_secondround/yellows/i3034.jpeg
88	1.5	Seq-2-4-AnimalA	n/a	animals/giraffe/1.03_giraffe.jpg
96	1.5	Seq-1-4-AnimalB	n/a	animals/tiger/whitetiger.jpg
104	1.5	NonSeq-ToolB	n/a	tools/eggbeater/187b.jpg
112	1.5	Seq-2-2	n/a	fractals_experiment/greens/j4115.jpeg
120	1.5	Seq-3-3	n/a	fractals_experiment/browns/j9155.jpeg
128	1.5	Seq-4-N3	n/a	fractals_secondround/browns/i3002.jpeg
136	1.5	NonSeq-4	n/a	fractals_experiment/blues/j7053.jpeg
144	1.5	NonSeq-N8	n/a	fractals_secondround/browns/i4028.jpeg
152	1.5	Seq-4-3	n/a	fractals_experiment/greys/j5125.jpeg
160	1.5	Seq-2-4-AnimalB	n/a	animals/giraffe/giraffe.jpg
168	1.5	NonSeq-N10	n/a	fractals_secondround/greens/i10001.jpeg
176	1.5	Seq-4-N4	n/a	fractals_secondround/blues/i9001.jpeg
184	1.5	NonSeq-3	n/a	fractals_experiment/greens/j6137.jpeg
192	1.5	Seq-1-N3	n/a	fractals_secondround/cyans/i9016.jpeg
200	1.5	Seq-4-1	n/a	fractals_experiment/purples/j5024.jpeg
208	1.5	Seq-3-2	n/a	fractals_experiment/blues/j5081.jpeg
216	1.5	NonSeq-5	n/a	fractals_experiment/purples/j1033.jpeg
224	1.5	Seq-1-4-AnimalA	n/a	animals/tiger/0.89_cat-tigerwhite.jpg
232	1.5	NonSeq-6	n/a	fractals_experiment/greys/j7127.jpeg
240	1.5	Seq-2-N4	n/a	fractals_secondround/purples/i8016.jpeg
248	1.5	Seq-4-2	n/a	fractals_experiment/cyans/j5086.jpeg
256	1.5	NonSeq-N9	n/a	fractals_secondround/pinks/i7021.jpeg
264	1.5	Seq-1-1	n/a	fractals_experiment/browns/j9058.jpeg
272	1.5	Repeat	1.030920566059649	fractals_experiment/browns/j9058.jpeg
280	1.5	NonSeq-AnimalA	n/a	animals/horse/horse copy.jpg
288	1.5	Seq-3-N4	n/a	fractals_secondround/pinks/i6000.jpeg
296	1.5	NonSeq-1	n/a	fractals_experiment/cyans/j4053.jpeg
304	1.5	Seq-4-4-ToolA	n/a	tools/wateringcan/042a.jpg
312	1.5	Seq-3-4-ToolA	n/a	tools/colander/097a.jpg
320	1.5	Seq-2-3	n/a	fractals_experiment/yellows/j1132.jpeg
328	1.5	Seq-1-2	n/a	fractals_experiment/yellows/j5099.jpeg
336	1.5	Repeat	0.8224095380865037	fractals_experiment/yellows/j5099.jpeg
344	1.5	Seq-3-N3	n/a	fractals_secondround/greys/i8010.jpeg
352	1.5	Seq-2-N3	n/a	fractals_secondround/reds/i3022.jpeg
